noct,夜,,,,,,,,,nocturanal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
noi,讨厌,,,,,,,,,noisome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nois,知道,nor,nais,gno,,,,,,connoisseur,ignorance,reconnaissance,agnostic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nomin,名声;名字,nom,nym,,,,,,,ignominious,ignominy,misnomer,nominally,pseudonym,synonymous,anonymity,nominal,nominate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non,否定的,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nost,家,,,,,,,,,nostalgia,nostrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
not,标示;知道,,,,,,,,,annotate,connotation,denote,notable,notate,notoriety,notorious,notoriously,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nounc,报告;发音,nunci,,,,,,,,denounce,renounce,denunciate,enunciate,renunciate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova,超新星;新的,nov,,,,,,,,innovative,novelty,novice,supernova,renovate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nox,毒,,,,,,,,,noxious,obnoxious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nub,结婚,,,,,,,,,nubile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nude,赤裸的,,,,,,,,,denude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuen,摇头,,,,,,,,,innuendo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nug,玩笑,,,,,,,,,nugatory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nul,消除,,,,,,,,,annul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,无,,,,,,,,,nullify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numer,数字,,,,,,,,,enumerate,numerous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numin,守护神,numen,,,,,,,,numinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nutri,滋养,,,,,,,,,nutrient,nutritional,nutritious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oat,燕麦,,,,,,,,,inchoate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ob,反,,,,,,,,,obstruct ,object,oblique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ocul,萌芽;眼睛,,,,,,,,,inoculate,ocular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
od,路,,,,,,,,,odometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ode,唱,ody,,,,,,,,parody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
odor,气味;香气,,,,,,,,,odorless,odoriferous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
offend,伤害,offen,,,,,,,,inoffensive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oil,油,oint,ol,,,,,,,ointment,oleaginour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ol,味,,,,,,,,,olfactory,redolent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
olig,少数,,,,,,,,,oligarch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
omen,征兆,omin,,,,,,,,ominous,abominate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
omni,全,omini,,,,,,,,omnipotent,omnipresent,omniscient,omnivorous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oner,负担,,,,,,,,,exonerate,exoneration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opa,蔽光的,,,,,,,,,opaque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oper,做,,,,,,,,,operable,operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opt,光;眼睛,op,,,,,,,,optical,synoptic,myopia,myopic,synopsis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
optim,最好的,,,,,,,,,optimal,optimistic,optimist,optimum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opul,财富,,,,,,,,,opulent,opulence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
or,说话;产生,ora,,,,,,,,exorcise,inexorable,abortive,oracle,oracular,oratory,ornery,orotund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orama,看,,,,,,,,,panorama,panoramic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orbit,轨道;常规,,,,,,,,,exorbitant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ordin,顺序,,,,,,,,,coordinate,subordinate,ordain,ordinance,inordinate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
organ,器官,,,,,,,,,organism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ori,升起,,,,,,,,,orient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orn,装饰,,,,,,,,,adorn,ornamental,ornate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ortho,正的;直的,,,,,,,,,orthodox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oscill,摆动,,,,,,,,,oscillate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oss,骨头,,,,,,,,,ossify,osseous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ostrac,贝壳,,,,,,,,,ostracize,ostracism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outer,外面;超过,oter,out,uter,ultra,,,,,esoteric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
over,超过,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pac,和平的;平静的,,,,,,,,,pacifist,pacify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair,坏,,,,,,,,,impair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pal,苍白;罩子,,,,,,,,,appall,paltry,impale,opalescence,palette,pallid,palliate,palliative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paleo,古老的,,,,,,,,,paleolithic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
palp,触摸,,,,,,,,,palpable,impalpable,palpitate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pan,全部,panto,,,,,,,,panacea,pancreas,pantomime,pandemonium,panorama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pand,分散,,,,,,,,,expand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
par,生产,,,,,,,,,parturition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
para,旁边;平等;相等,par,,,,,,,,paradigm,paradox,paragon,paramount,paraphrase,parasite,parasitic,parody,parsimony,paralyze,disparage,disparate,parity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parl,讲话,,,,,,,,,parley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
part,部分,,,,,,,,,participate,participation,particular,particularity,particulate,repartee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
partial,偏见的,,,,,,,,,impartial,impartiality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pass,感情,,,,,,,,,compassion,compassionate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
passion,激情,passi,,,,,,,,impassioned,impassive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastor,牧人,,,,,,,,,pastoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pat,走,,,,,,,,,peripatetic,expatiate,expatriate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patch,妨碍,,,,,,,,,dispatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path,病症,,,,,,,,,pathological,pathology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pathy,感情,path,,,,,,,,antipathy,apathetic,empathy,pathetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patri,父亲,,,,,,,,,patriot,patriotism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patron,赞助人,,,,,,,,,patronage,patronize,patronizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pauc,少的,,,,,,,,,paucity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paup,少,,,,,,,,,pauper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peach,告发,,,,,,,,,impeach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peal,叫,,,,,,,,,repeal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pease,和平,,,,,,,,,appease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pecca,斑点,,,,,,,,,impeccable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pecun,钱,pecu,,,,,,,,impecunious,pecuniary,peculate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ped,脚,pet,pod,,,,,,,expediency,expedient,expeditiously,impede,impediment,impetuous,pedestrian,perpetrate,expeditious,inexpedient,pedal,peddle,pedestal,podiatrist,podium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ped,儿童;教育,,,,,,,,,pedagogic,pedant,pedantry,pedagogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peer,同等的人,,,,,,,,,peerless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peev,气恼,,,,,,,,,peevish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pejor,坏的,,,,,,,,,pejorative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pel,推,,,,,,,,,compel,compelling,propel,repel,repellent,expel,impel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pend,挂;花费,pens,pench,,,,,,,compendium,impending,penchant,pending,pensive,perpendicular,propensity,suspend,suspense,suspension,expend,expenditure,impend,pendent,pendulous,pendulum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pene,刺穿,,,,,,,,,impenetrable,penetrating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
penitent,悔过的,,,,,,,,,impenitent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pens,重量;花费,,,,,,,,,dispensible,dispense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pent,惩罚,,,,,,,,,repent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per,完全;十分;假装,pel,,,,,,,,perfidious,pellucid,perambulate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
percussion,震动,,,,,,,,,repercussion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peri,周围的,,,,,,,,,peripatetic,peripheral,periphery,perishable,periphrastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peril,危险,,,,,,,,,perilous,impril,peril,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
period,时期,,,,,,,,,periodic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
permeable,可渗透的,,,,,,,,,impermeable,impermeability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
person,人们,,,,,,,,,impersonal,impersonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pertinence,恰当,,,,,,,,,impertinence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
perturb,打扰,,,,,,,,,impertuable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pervious,渗透的,,,,,,,,,impervious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pest,害虫,,,,,,,,,pesticide,pestilential,pester,pestilent,pestle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pet,追求;不高兴,piti,,,,,,,,perpetuate,propitiate,propitious,centripetal,impetus,perpetual,petitioner,petty,petulent,perpetrate,pettish,petulance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
petr,石头,,,,,,,,,petrify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pha,说话,,,,,,,,,emphatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmac,药房;药剂,,,,,,,,,pharmacy,pharmaceutical,pharmacology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phe,说,,,,,,,,,prophetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phil,爱,,,,,,,,,philanthropic,philately,philology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phlegm,痰,,,,,,,,,phlegmatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phob,恐惧,,,,,,,,,phobia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phon,出现;声音,phom,phem,phant,phan,phe,,,,ephemeral,euphemism,euphemistic,sycophant,blasphemy,diaphanous,phantom,phony,prophecy,prophet,cacophonous,euphonious,phonetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phor,带来,pher,,,,,,,,aphorism,euphonric,peripheral,periphery,euphoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
photo,光,,,,,,,,,photosensitive,photosynthesis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phrase,告诉,,,,,,,,,paraphrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phren,心灵,fren,,,,,,,,frenetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phyt,植物,,,,,,,,,neophyte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pi,神圣,,,,,,,,,expiate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pict,绘画,,,,,,,,,depict,pictorial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pie,虔诚;杂色,pi,,,,,,,,impiety,pious,piousness,piebald,pied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pil,抢劫;偷窃,,,,,,,,,pilfer,pillage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pile,堆,,,,,,,,,compile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pin,针,,,,,,,,,pinpoint,impinge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pine,憔悴,,,,,,,,,repine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piqu,刺激,,,,,,,,,pique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pir,冒险;试验,,,,,,,,,pirate,empirically,empiricism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pirou,转,,,,,,,,,pirouette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piscator,捕鱼人,,,,,,,,,piscatorial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pit,洞;可怜的,,,,,,,,,pitfall,piteous,pitiless,pittance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pith,精髓;要点,,,,,,,,,pith,pithy,pithiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plac,平静;满足,,,,,,,,,complacence,complacency,complacent,placate,placebo,placid,placard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plagi,斜的,,,,,,,,,plagiarize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plain,平,,,,,,,,,plainspoken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plaint,哀诉,plat,,,,,,,,complaint,plaintive,platitude,platitudinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plais,使喜欢,,,,,,,,,complaisance,complaisant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plant,种植,,,,,,,,,supplant,implant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plas,形式,plac,,,,,,,,placard,plaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plat,平的,,,,,,,,,plateau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plaud,鼓掌,,,,,,,,,applaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plausible,可信的,,,,,,,,,implausible,plausible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plea,恳求,,,,,,,,,plead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plen,满,,,,,,,,,plenary,plenitude,plentitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pleon,太多,,,,,,,,,pleonastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plet,满,plen,,,,,,,,deplete,plethora,replenish,replete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plic,弯;柔顺;折叠,pli,plo,ple,,,,,,compliant,compliance,complicate,compliment,duplicate,duplicity,pliable,pliant,supple,suppliant,applicant,explicable,implicit,accomplice,applicability,deplomatic,explicate,explicit,explicity,exploit,inexplicable,multiple,multiply,replicate,complicity,implicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plod,打击;撞击,,,,,,,,,implode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plor,喊;哭泣,,,,,,,,,deplore,implore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poign,刺,,,,,,,,,poignant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pol,装饰,,,,,,,,,interpolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polem,战争,,,,,,,,,polemic,polemical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
politic,有手腕的,,,,,,,,,impolitic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poll,民意调查,,,,,,,,,poll,pollster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poly,出售;多,pol,,,,,,,,monopolize,monopoly,polymath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pond,重量,,,,,,,,,ponderous,ponder,ponderable,preponderant,preponderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
popul,人,,,,,,,,,populous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
por,孔,,,,,,,,,porous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
porous,多孔的;能渗透的,,,,,,,,,nonporous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
port,放;搬运;港口,pol,pound,,,,,,,apportion,extrapolate,opportune,poise,portend,portray,purport,disport,expound,importune,portent,portentous,purported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pos,放,pon,pound,post,,,,,,apposite,component,composed,composure,compound,disposable,exposition,expository,exposure,imposing,imposter,imposture,positiveness,poster,postiche,presupposition,impound,opponent,opposed,opposite,postulate,predispose,decomposition,depose,deposit,dispose,disposed,expostulate,impose,interpose,jaxtapose,posit,repose,,,,,,,,,,,,,,,,,,,,,
possess,拥有,,,,,,,,,prepossessing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
post,后面; 贴,,,,,,,,,postwar,postdoc,postgraduate,preposterous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pot,能力;喝;锅,,,,,,,,,omnipotent,potable,potent,potential,potshot,potation,potboiler,potentate,potentiate,potpourri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pover,贫困,,,,,,,,,impoverish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prag,做,,,,,,,,,pragmatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prav,弯曲的,,,,,,,,,deprave,depraved,depravity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre,在前,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
preci,价格,prec,,,,,,,,appreciate,deprecate,deprecation,deprecatory,depreciate,self-deprecation,imprecation,imprecate,inappreciable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pred,掠夺,,,,,,,,,predator,predatory,depredation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prehend,抓住;拿住,prehen,prent,priev,pregn,,,,,apprehensive,comprehend,comprehensible,comprehensively,misapprehension,reprehensible,apprentice,prehensile,reprehend,reprieve,impregnable,pregnant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pret,传播,,,,,,,,,interpret,interpretation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
price,代价,pris,,,,,,,,reprisal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prim,第一;首先,pri,,,,,,,,primal,primitive,primordial,prior,pristine,reprimand,prime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
priv,分开,,,,,,,,,privation,privilege,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pro,向前(前缀),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proach,接近,,,,,,,,,approach,approaching,reproach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prob,检查;试验;赞扬,,,,,,,,,probe,reprobate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
